experiment,active_users,step,eMBB_prediction,URLLC_prediction,mMTC_prediction,eMBB_pressure,URLLC_pressure,mMTC_pressure,eMBB_PRBs,URLLC_PRBs,mMTC_PRBs
6UE,6,230,6.3531117,1.8179206,635.1847,0.4235166225,0.60448015,0.8305550357142858,26,43,31
6UE,6,231,6.2449336,1.8684835,616.7961,0.43162997999999997,0.617120875,0.8108529642857143,27,43,30
6UE,6,232,6.6012506,1.8890399,603.53094,0.40490620499999996,0.6222599750000001,0.7966402928571429,26,44,30
6UE,6,233,6.7433734,1.9615476,621.72833,0.394246995,0.6403869,0.8161374964285715,26,44,30
6UE,6,234,6.492703,1.7170694,599.28534,0.41304727500000005,0.57926735,0.7920914357142858,27,42,31
6UE,6,235,6.4612546,1.8051835,577.70105,0.41540590499999996,0.601295875,0.7689654107142857,27,43,30
6UE,6,236,6.7430253,1.8565158,602.9901,0.3942731024999999,0.61412895,0.7960608214285715,26,43,31
6UE,6,237,6.839323,1.8803438,589.96185,0.38705077499999996,0.62008595,0.7821019821428572,26,44,30
6UE,6,238,6.4292297,1.9261585,607.3433,0.4178077725,0.631539625,0.8007249642857143,26,44,30
6UE,6,239,6.3372703,1.9512748,622.4696,0.4247047275,0.6378187,0.8169317142857143,26,44,30
6UE,6,240,6.474039,1.9346267,632.741,0.414447075,0.633656675,0.8279367857142858,26,43,31
6UE,6,241,6.664867,1.9838021,613.8514,0.40013497500000006,0.6459505249999999,0.8076979285714286,26,44,30
6UE,6,242,6.337683,1.9047241,620.11835,0.4246737749999999,0.6261810250000001,0.8144125178571427,26,44,30
6UE,6,243,6.509422,1.9314882,623.3838,0.41179334999999995,0.63287205,0.8179112142857142,26,44,30
6UE,6,244,7.02774,2.0375965,627.78485,0.37291949999999996,0.659399125,0.8226266250000001,26,43,31
6UE,6,245,6.615908,2.0066721,630.58203,0.40380689999999997,0.651668025,0.8256236035714286,26,44,30
6UE,6,246,6.62577,2.018362,607.8373,0.40306725,0.6545905000000001,0.8012542500000001,26,44,30
6UE,6,247,6.3376613,2.1054873,608.84766,0.4246754025,0.676371825,0.8023367785714287,26,44,30
6UE,6,248,5.803944,1.9775906,598.66144,0.4647041999999999,0.64439765,0.7914229714285714,27,43,30
6UE,6,249,5.4219465,2.117817,606.2846,0.4933540125,0.67945425,0.7995906428571428,27,43,30
6UE,6,250,5.311934,2.0481932,602.4444,0.5016049499999999,0.6620483,0.7954761428571429,27,43,30
6UE,6,251,4.80821,2.0740948,602.2149,0.53938425,0.6685237,0.79523025,28,43,29
6UE,6,252,4.35485,2.0661132,611.6391,0.57338625,0.6665283000000001,0.8053276071428571,28,43,29
6UE,6,253,4.833046,2.0547628,621.00507,0.5375215499999999,0.6636907,0.8153625750000001,27,43,30
6UE,6,254,4.773426,1.9799658,612.6327,0.5419930500000001,0.64499145,0.8063921785714286,28,42,30
6UE,6,255,4.894715,1.997384,620.7673,0.5328963750000001,0.649346,0.8151078214285714,27,43,30
6UE,6,256,5.04153,2.0365973,613.7267,0.5218852500000001,0.659149325,0.8075643214285715,27,43,30
6UE,6,257,4.8789754,2.037025,622.56946,0.5340768450000001,0.65925625,0.8170387071428572,27,43,30
6UE,6,258,4.992745,1.989824,619.26447,0.5255441249999999,0.647456,0.8134976464285714,27,43,30
6UE,6,259,5.7970357,1.9864216,604.2011,0.46522232249999995,0.6466054,0.7973583214285714,27,43,30
6UE,6,260,5.296473,2.0515969,595.7671,0.502764525,0.662899225,0.7883218928571429,27,43,30
6UE,6,261,5.33468,2.1359718,589.4456,0.4998990000000001,0.68399295,0.7815488571428572,27,44,29
6UE,6,262,5.5344715,2.1275544,571.12836,0.48491463749999997,0.6818886000000001,0.761923242857143,27,44,29
6UE,6,263,5.457934,2.108489,588.4077,0.49065495000000003,0.67712225,0.7804368214285714,27,44,29
6UE,6,264,5.740751,2.1035264,620.8796,0.46944367499999995,0.6758816,0.815228142857143,27,43,30
6UE,6,265,5.316141,2.0425518,602.06885,0.5012894250000001,0.66063795,0.7950737678571428,27,43,30
6UE,6,266,5.4836783,1.8243005,604.44745,0.48872412750000005,0.606075125,0.7976222678571429,27,43,30
6UE,6,267,4.9662566,1.9819793,619.1545,0.5275307549999999,0.645494825,0.8133798214285715,27,43,30
6UE,6,268,4.8975606,2.0262127,620.2713,0.532682955,0.656553175,0.8145763928571429,27,43,30
6UE,6,269,5.209827,1.9407339,605.6053,0.509262975,0.6351834749999999,0.7988628214285715,27,43,30
6UE,6,270,4.840499,1.7026836,602.82983,0.536962575,0.5756709,0.7958891035714286,28,42,30
6UE,6,271,4.4995756,1.962328,590.7538,0.5625318300000001,0.640582,0.7829505,28,43,29
6UE,6,272,3.9898229,1.8145709,608.0637,0.6007632825,0.603642725,0.8014968214285715,28,42,30
6UE,6,273,3.6054595,1.9730114,572.18976,0.6295905375,0.6432528500000001,0.7630604571428572,29,42,29
6UE,6,274,3.6210663,1.5224571,569.6476,0.6284200275,0.530614275,0.7603367142857143,29,41,30
6UE,6,275,4.071845,1.8208437,557.46674,0.5946116250000001,0.605210925,0.7472857928571429,29,42,29
6UE,6,276,4.7948017,1.5905161,531.634,0.5403898725,0.5476290250000001,0.7196078571428571,28,42,30
6UE,6,277,4.603083,1.9451176,510.1704,0.554768775,0.6362794,0.6966111428571429,28,43,29
6UE,6,278,4.3176017,1.7269715,597.49866,0.5761798725,0.581742875,0.7901771357142857,28,42,30
6UE,6,279,4.1951947,1.8800579,612.69196,0.5853603975,0.620014475,0.8064556714285714,28,42,30
6UE,6,280,4.1452727,1.4714004,613.994,0.5891045475,0.5178501,0.8078507142857143,29,41,30
6UE,6,281,3.9091198,1.4277434,612.57007,0.6068160149999999,0.50693585,0.806325075,29,41,30
6UE,6,282,4.2555304,1.2271141,619.085,0.5808352200000001,0.45677852500000005,0.8133053571428572,29,40,31
6UE,6,283,3.9755619,1.5737178,608.6348,0.6018328575,0.5434294500000001,0.8021087142857143,29,41,30
6UE,6,284,4.128024,1.5906162,591.0379,0.5903982,0.54765405,0.7832548928571429,29,41,30
6UE,6,285,4.1257277,1.4877623,577.4026,0.5905704225,0.521940575,0.7686456428571429,29,41,30
6UE,6,286,4.010096,1.0926818,591.5859,0.5992428000000001,0.42317045,0.7838420357142858,30,39,31
6UE,6,287,4.0987954,1.1290456,573.88513,0.592590345,0.4322614,0.7648769249999999,30,39,31
6UE,6,288,3.8935468,1.0885693,607.6611,0.6079839899999999,0.42214232500000004,0.8010654642857143,30,39,31
6UE,6,289,3.9388487,1.1657336,625.5082,0.6045863475000001,0.4414334,0.8201873571428572,29,40,31
6UE,6,290,4.5046296,1.1127782,625.72314,0.5621527799999999,0.42819454999999995,0.82041765,29,40,31
6UE,6,291,4.9963264,1.1975911,628.6461,0.52527552,0.449397775,0.823549392857143,28,41,31
6UE,6,292,4.48491,1.1109909,623.596,0.56363175,0.427747725,0.8181385714285715,29,40,31
6UE,6,293,4.207691,1.1438162,626.1565,0.584423175,0.43595405,0.8208819642857144,29,40,31
6UE,6,294,4.0344696,1.0819017,612.0495,0.59741478,0.420475425,0.8057673214285713,30,39,31
6UE,6,295,4.3644547,1.1801971,610.70856,0.5726658975,0.445049275,0.8043306,29,40,31
6UE,6,296,4.7067266,1.1847345,602.84393,0.546995505,0.446183625,0.7959042107142857,29,40,31
6UE,6,297,4.8142176,1.2364823,595.0542,0.53893368,0.45912057500000003,0.7875580714285715,29,40,31
6UE,6,298,4.680951,1.1551505,597.88763,0.548928675,0.438787625,0.7905938892857143,29,40,31
6UE,6,299,4.684202,1.4260112,591.07544,0.54868485,0.5065028,0.7832951142857142,29,41,30
6UE,6,300,4.3559127,1.1414423,607.12244,0.5733065475,0.435360575,0.8004883285714285,29,40,31
6UE,6,301,4.644519,1.2087348,622.6538,0.551661075,0.45218369999999997,0.8171290714285715,29,40,31
6UE,6,302,4.350112,1.1624686,627.14594,0.5737416,0.44061715,0.8219420785714286,29,40,31
6UE,6,303,4.046927,1.2166152,617.59357,0.596480475,0.45415379999999994,0.8117073964285715,29,40,31
6UE,6,304,4.1006713,1.1430283,609.80273,0.5924496524999999,0.43575707500000005,0.8033600678571429,29,40,31
6UE,6,305,4.050755,1.1688987,617.75037,0.596193375,0.44222467499999996,0.8118753964285714,29,40,31
6UE,6,306,3.8191004,1.0837829,622.5021,0.61356747,0.42094572500000005,0.8169665357142858,30,39,31
6UE,6,307,4.006813,1.2343199,623.4129,0.599489025,0.45857997500000003,0.8179423928571429,29,40,31
6UE,6,308,4.123152,1.0527182,615.4617,0.5907636,0.41317954999999995,0.80942325,30,39,31
6UE,6,309,3.8669724,1.0550157,596.7727,0.60997707,0.41375392499999997,0.7893993214285714,30,39,31
6UE,6,310,4.029861,1.1112144,567.36475,0.597760425,0.42780359999999995,0.7578908035714286,30,40,30
6UE,6,311,4.0861006,1.5795214,547.0802,0.593542455,0.54488035,0.7361573571428571,29,42,29
6UE,6,312,3.969192,1.2141265,527.2781,0.6023106,0.453531625,0.7149408214285714,30,40,30
6UE,6,313,4.022702,1.3515203,542.3089,0.59829735,0.48788007499999997,0.73104525,29,41,30
6UE,6,314,4.0360065,1.3248874,606.6602,0.5972995125,0.48122184999999995,0.7999930714285715,29,41,30
6UE,6,315,4.3618298,1.690898,630.15393,0.572862765,0.5727245,0.825164925,28,42,30
6UE,6,316,4.6876583,1.5025147,623.10394,0.5484256275,0.525628675,0.8176113642857142,28,41,31
6UE,6,317,4.4407954,1.7604821,607.4767,0.566940345,0.590120525,0.800867892857143,28,42,30
6UE,6,318,4.2021146,1.8969641,618.98773,0.584841405,0.624241025,0.8132011392857144,28,42,30
6UE,6,319,4.006635,1.988197,616.3461,0.5995023749999999,0.64704925,0.8103708214285714,28,43,29
6UE,6,320,4.6048937,1.9043006,608.49976,0.5546329725,0.62607515,0.8019640285714286,28,42,30
6UE,6,321,4.5403914,2.059025,525.65753,0.559470645,0.66475625,0.7132044964285714,28,43,29
6UE,6,322,4.5417075,1.9742557,505.50986,0.5593719374999999,0.643563925,0.6916177071428572,28,43,29
6UE,6,323,4.676777,1.7845993,491.36026,0.5492417249999999,0.596149825,0.6764574214285715,28,43,29
6UE,6,324,5.3475275,1.9625866,550.1056,0.4989354375,0.64064665,0.7393988571428571,27,44,29
6UE,6,325,4.9643655,1.9362321,543.66064,0.5276725874999999,0.634058025,0.7324935428571429,28,43,29
6UE,6,326,5.009477,2.0062943,598.48364,0.524289225,0.651573575,0.7912324714285716,27,43,30
6UE,6,327,5.1533995,1.9358076,615.5526,0.5134950375,0.6339519,0.8095206428571429,27,43,30
8UE,8,0,8.07913,1.0230086,617.36475,0.3440652500000001,0.45575215,0.8614622321428571,26,41,33
8UE,8,1,7.883946,1.0596961,618.4462,0.35870405000000005,0.464924025,0.8626209285714286,26,41,33
8UE,8,2,7.8290005,1.0322579,588.6057,0.36282496249999996,0.458064475,0.8306489642857142,26,42,32
8UE,8,3,7.5420146,1.0787426,621.10944,0.384348905,0.46968565,0.8654743999999999,26,42,32
8UE,8,4,7.244966,0.97049326,626.0652,0.40662755000000006,0.442623315,0.8707841428571428,27,40,33
8UE,8,5,6.946211,1.0672046,613.11334,0.429034175,0.46680115,0.8569071500000001,27,41,32
8UE,8,6,3.7174437,1.0843177,618.9428,0.6711917224999999,0.471079425,0.8631530000000001,30,39,31
8UE,8,7,4.873793,1.0524536,616.7964,0.584465525,0.4631134,0.8608532857142857,29,40,31
8UE,8,8,6.619049,0.9826379,626.7383,0.453571325,0.44565947499999997,0.8715053214285715,27,41,32
8UE,8,9,7.6263194,1.0916953,630.71094,0.37802604500000003,0.472923825,0.8757617214285716,26,41,33
8UE,8,10,7.1830378,1.24301,621.13794,0.41127216499999997,0.5107524999999999,0.8655049357142857,27,41,32
8UE,8,11,7.9907236,1.2005854,602.9855,0.35069573,0.5001463500000001,0.8460558928571429,26,42,32
8UE,8,12,8.132936,1.6383781,627.4454,0.34002979999999994,0.609594525,0.8722629285714285,25,44,31
8UE,8,13,7.7217503,1.2812723,627.94385,0.3708687275,0.520318075,0.8727969821428572,26,42,32
8UE,8,14,7.661143,1.8105462,633.8538,0.375414275,0.65263655,0.8791290714285713,26,43,31
8UE,8,15,7.883238,1.332529,641.9787,0.35875714999999997,0.53313225,0.8878343214285715,26,42,32
8UE,8,16,8.183584,1.4253557,627.9463,0.33623120000000006,0.5563389249999999,0.8727996071428572,25,43,32
8UE,8,17,7.8003664,1.3135207,634.5626,0.36497252,0.528380175,0.8798884999999999,26,42,32
8UE,8,18,7.438474,1.6273452,632.1114,0.39211445,0.6068362999999999,0.8772622142857143,26,43,31
8UE,8,19,7.480117,1.3303791,616.17975,0.38899122500000005,0.532594775,0.8601925892857143,26,42,32
8UE,8,20,7.783608,1.3663208,610.9189,0.36622940000000004,0.5415802000000001,0.8545559642857143,26,42,32
8UE,8,21,7.687518,1.0878282,623.4811,0.37343615,0.47195705,0.8680154642857143,26,42,32
8UE,8,22,7.5266356,1.1864431,622.69464,0.38550233,0.496610775,0.8671728285714286,26,42,32
8UE,8,23,7.3104334,1.2431222,633.3247,0.401717495,0.51078055,0.8785621785714286,26,42,32
8UE,8,24,7.593567,1.3351897,634.8516,0.380482475,0.5337974249999999,0.8801981428571428,26,42,32
8UE,8,25,7.6787515,1.2521781,616.37024,0.3740936375,0.513044525,0.8603966857142857,26,42,32
8UE,8,26,7.8147593,1.2074167,581.96027,0.3638930525,0.5018541750000001,0.8235288607142859,26,42,32
8UE,8,27,7.8653045,1.3007779,609.48224,0.36010216250000004,0.5251944749999999,0.8530166857142858,26,42,32
8UE,8,28,7.7365646,1.5191406,626.0961,0.369757655,0.57978515,0.87081725,26,42,32
8UE,8,29,7.8176103,1.2492607,614.2746,0.36367922750000004,0.512315175,0.8581513571428572,26,42,32
8UE,8,30,7.7620482,1.422754,628.75116,0.367846385,0.5556885,0.8736619571428572,26,42,32
8UE,8,31,7.8399043,1.1290687,615.28186,0.3620071775,0.482267175,0.8592305642857143,26,42,32
8UE,8,32,7.9227734,1.4102753,628.15967,0.355791995,0.552568825,0.8730282178571429,26,42,32
8UE,8,33,7.935074,1.2099952,635.663,0.35486945000000003,0.5024988,0.8810675000000001,26,42,32
8UE,8,34,7.84248,1.1465982,624.5337,0.36181399999999997,0.48664955,0.86914325,26,42,32
8UE,8,35,7.609779,1.2012457,614.2185,0.37926657500000005,0.500311425,0.85809125,26,42,32
8UE,8,36,7.262609,1.2673622,624.94904,0.405304325,0.51684055,0.869588257142857,27,41,32
8UE,8,37,7.25697,1.6241366,640.8007,0.40572725,0.6060341499999999,0.8865721785714284,26,43,31
8UE,8,38,7.187409,1.6275984,626.9757,0.410944325,0.6068996,0.8717596785714286,26,43,31
8UE,8,39,7.5732975,1.4805118,635.3459,0.3820026875,0.57012795,0.8807277499999999,26,42,32
8UE,8,40,7.863189,2.0260985,620.74207,0.360260825,0.7065246249999999,0.8650807892857142,25,44,31
8UE,8,41,8.026733,1.7099817,617.7079,0.347995025,0.627495425,0.8618298928571428,25,44,31
8UE,8,42,7.8479123,1.810497,628.38324,0.36140657750000005,0.65262425,0.8732677571428571,25,44,31
8UE,8,43,7.8199635,2.0904806,620.3912,0.3635027375,0.72262015,0.864704857142857,25,45,30
8UE,8,44,7.804633,2.1873028,624.08374,0.364652525,0.7468257,0.8686611500000001,25,45,30
8UE,8,45,7.615021,1.9529145,634.92487,0.37887342500000004,0.688228625,0.8802766464285714,25,44,31
8UE,8,46,7.455875,1.632524,621.154,0.390809375,0.608131,0.8655221428571429,26,43,31
8UE,8,47,8.526078,1.6205084,611.73676,0.31054415,0.6051271,0.8554322428571428,25,43,32
8UE,8,48,8.361249,1.3794917,615.3537,0.32290632499999994,0.544872925,0.8593075357142856,25,43,32
8UE,8,49,8.199206,1.869834,615.24994,0.33505955,0.6674585,0.8591963642857143,25,44,31
8UE,8,50,8.143056,1.2701775,604.95734,0.33927080000000004,0.517544375,0.8481685785714286,26,42,32
8UE,8,51,8.090568,2.1890934,616.5799,0.34320740000000005,0.74727335,0.8606213214285714,25,45,30
8UE,8,52,7.948774,1.4458101,628.6833,0.35384194999999996,0.561452525,0.87358925,26,42,32
8UE,8,53,7.6987424,1.2024952,609.09503,0.37259432,0.5006238000000001,0.8526018178571428,26,42,32
8UE,8,54,7.6957693,1.0774672,616.3525,0.3728173025,0.46936680000000003,0.8603776785714286,26,42,32
8UE,8,55,8.348286,1.1884096,591.9298,0.32387855,0.4971024,0.8342105,26,42,32
8UE,8,56,8.290765,1.108437,618.7548,0.328192625,0.47710925,0.8629515714285714,26,41,33
8UE,8,57,7.666968,1.1847798,633.7066,0.3749774,0.49619495,0.8789713571428572,26,42,32
8UE,8,58,7.5856824,1.1587744,625.23254,0.38107382,0.4896936,0.8698920071428571,26,42,32
8UE,8,59,7.4234896,1.3373784,630.1934,0.39323828000000005,0.5343446000000001,0.8752072142857144,26,42,32
8UE,8,60,7.157152,1.4064039,636.08936,0.4132136,0.5516009749999999,0.8815243142857143,26,42,32
8UE,8,61,7.1970253,1.2369367,604.73615,0.41022310250000005,0.509234175,0.8479315892857142,27,41,32
8UE,8,62,7.1827073,1.1253003,598.3095,0.41129695250000003,0.481325075,0.8410458928571427,27,41,32
8UE,8,63,7.3303485,1.2656823,625.1695,0.40022386249999997,0.5164205749999999,0.8698244642857142,26,42,32
8UE,8,64,7.531669,1.2835513,620.83514,0.385124825,0.520887825,0.8651805071428571,26,42,32
8UE,8,65,7.7470613,1.3424495,616.5622,0.3689704025,0.535612375,0.8606023571428572,26,42,32
8UE,8,66,7.828086,1.395966,664.4402,0.36289355,0.5489915000000001,0.9119002142857142,26,42,32
8UE,8,67,7.8068304,1.4498205,638.3682,0.36448772,0.5624551250000001,0.8839659285714285,26,42,32
8UE,8,68,7.8420396,1.6355599,637.92346,0.36184703000000007,0.6088899750000001,0.8834894214285713,26,43,31
8UE,8,69,8.070393,1.8207462,632.9527,0.34472052500000006,0.65518655,0.8781636071428571,25,44,31
8UE,8,70,7.7771215,1.4747622,542.7992,0.36671588750000006,0.56869055,0.7815705714285714,26,43,31
8UE,8,71,7.701913,2.0461953,509.61902,0.372356525,0.7115488249999999,0.7460203785714286,26,45,29
8UE,8,72,8.199366,1.6025921,554.1373,0.3350475500000001,0.6006480250000001,0.7937185357142857,25,44,31
8UE,8,73,8.09486,1.9362785,570.12067,0.34288549999999995,0.684069625,0.810843575,25,45,30
8UE,8,74,7.9530272,1.7690282,505.51157,0.35352296,0.64225705,0.7416195392857143,26,44,30
8UE,8,75,7.710531,2.223013,419.87717,0.37171017500000003,0.7557532499999999,0.6498683964285714,26,46,28
8UE,8,76,8.119739,2.1522894,349.30438,0.3410195750000001,0.7380723499999999,0.5742546928571428,25,47,28
8UE,8,77,7.9545503,1.9135407,382.11606,0.35340872749999996,0.6783851750000001,0.6094100642857143,26,45,29
8UE,8,78,7.6795444,1.7800562,464.30075,0.37403417,0.6450140499999999,0.6974650892857143,26,44,30
8UE,8,79,7.704883,1.7740688,499.1916,0.372133775,0.6435172,0.734848142857143,26,44,30
8UE,8,80,7.724969,1.8931172,597.6031,0.37062732500000006,0.6732792999999999,0.8402890357142858,25,44,31
8UE,8,81,8.417963,1.4259723,581.88885,0.318652775,0.556493075,0.8234523392857143,25,43,32
8UE,8,82,8.135386,1.9228661,584.9935,0.33984605,0.680716525,0.8267787500000001,25,44,31
8UE,8,83,7.8118315,1.7860593,622.3302,0.3641126375,0.6465148249999999,0.866782357142857,25,44,31
8UE,8,84,8.05356,1.648764,626.14294,0.34598300000000004,0.6121909999999999,0.8708674357142856,25,44,31
8UE,8,85,8.13041,1.4745233,629.4241,0.3402192500000001,0.5686308250000001,0.8743829642857142,25,43,32
8UE,8,86,7.8317494,1.2651407,624.66846,0.36261879500000005,0.5162851749999999,0.8692876357142858,26,42,32
8UE,8,87,7.677611,1.2115824,633.45886,0.37417917500000003,0.5028956,0.8787059214285715,26,42,32
8UE,8,88,7.5691934,1.4397825,632.9375,0.38231049500000003,0.559945625,0.8781473214285713,26,42,32
8UE,8,89,7.740811,1.1753688,634.4928,0.369439175,0.4938422,0.8798137142857143,26,42,32
8UE,8,90,7.8771634,1.1618347,632.41516,0.359212745,0.490458675,0.8775876714285713,26,42,32
8UE,8,91,7.9099255,1.1473161,614.4025,0.3567555875,0.486829025,0.858288392857143,26,42,32
8UE,8,92,8.191193,1.0643631,637.687,0.335660525,0.466090775,0.8832360714285714,26,41,33
8UE,8,93,8.475458,1.0135784,634.79675,0.31434065,0.45339460000000004,0.880139375,26,41,33
8UE,8,94,7.963862,1.1396425,641.7155,0.35271035000000006,0.484910625,0.8875523214285714,26,41,33
8UE,8,95,7.5207257,1.1176189,646.90247,0.38594557250000006,0.47940472500000003,0.8931097892857143,26,41,33
8UE,8,96,7.6629047,1.1142776,622.25665,0.3752821475,0.47856940000000003,0.8667035535714287,26,42,32
8UE,8,97,7.932223,1.1788125,622.1265,0.35508327500000003,0.494703125,0.8665641071428571,26,42,32
8UE,8,98,7.7969275,1.2739236,624.21173,0.36523043750000006,0.5184809,0.8687982821428573,26,42,32
8UE,8,99,7.8628187,1.1799898,635.1829,0.3602885975,0.49499745,0.8805531071428572,26,42,32
8UE,8,100,8.067522,1.1105396,641.72015,0.34493585,0.47763490000000003,0.8875573035714286,26,41,33
8UE,8,101,8.055071,1.5641133,632.4592,0.345869675,0.5910283249999999,0.8776348571428572,25,43,32
8UE,8,102,7.871921,1.7106519,645.0797,0.359605925,0.627662975,0.8911568214285714,25,44,31
8UE,8,103,8.029969,1.2019681,633.5555,0.3477523250000001,0.500492025,0.8788094642857143,26,42,32
8UE,8,104,8.010231,1.5991865,618.3257,0.3492326750000001,0.599796625,0.8624918214285713,25,44,31
8UE,8,105,8.045407,1.3531704,628.88947,0.34659447499999996,0.5382926,0.8738101464285715,26,42,32
8UE,8,106,8.004052,1.7777257,622.8703,0.34969610000000007,0.6444314250000001,0.8673610357142858,25,44,31
8UE,8,107,7.8346415,1.2627333,638.80597,0.3624018875,0.515683325,0.8844349678571428,26,42,32
8UE,8,108,7.6558437,1.8413204,643.05786,0.3758117225,0.6603300999999999,0.8889905642857143,25,44,31
8UE,8,109,8.2145405,1.5068204,633.2611,0.3339094625,0.5767051000000001,0.8784940357142856,25,43,32
8UE,8,110,8.26937,1.3879446,628.74896,0.32979725,0.54698615,0.8736596000000001,25,43,32
8UE,8,111,8.183959,1.0170342,639.43536,0.336203075,0.45425855000000004,0.8851093142857143,26,41,33
8UE,8,112,8.16405,1.0461094,636.6,0.33769625000000003,0.46152735,0.8820714285714286,26,41,33
8UE,8,113,8.11871,1.1511165,640.39026,0.34109675,0.48777912500000004,0.8861324214285715,26,41,33
8UE,8,114,7.9677525,1.025083,624.7267,0.35241856250000003,0.45627075,0.8693500357142858,26,41,33
8UE,8,115,7.535092,1.067048,581.6311,0.38486810000000005,0.466762,0.8231761785714284,27,41,32
8UE,8,116,7.2869773,1.0523863,621.30914,0.4034767025,0.463096575,0.8656883642857143,27,41,32
8UE,8,117,7.603102,1.161486,637.6007,0.37976735000000006,0.4903715,0.8831436071428571,26,42,32
8UE,8,118,7.3964734,0.9835676,634.19293,0.39526449500000005,0.4458919,0.879492425,27,40,33
8UE,8,119,8.573627,1.0000788,637.90076,0.306977975,0.4500197,0.8834651,25,42,33
8UE,8,120,8.328185,1.1306641,632.8536,0.3253861250000001,0.482666025,0.8780574285714287,26,41,33
8UE,8,121,8.385299,1.0637916,624.3575,0.32110257500000006,0.4659479,0.8689544642857141,26,41,33
8UE,8,122,8.030948,1.4048117,642.16547,0.3476789,0.551202925,0.8880344321428573,26,42,32
8UE,8,123,8.075733,1.103737,628.68475,0.34432002500000003,0.47593425,0.8735908035714286,26,41,33
8UE,8,124,7.769962,1.1234308,631.30493,0.3672528500000001,0.4808577,0.8763981392857143,26,41,33
8UE,8,125,7.6221313,1.2221014,630.2408,0.37834015249999997,0.50552535,0.8752580000000001,26,42,32
8UE,8,126,7.627277,1.6295688,620.5628,0.377954225,0.6073922,0.8648887142857145,26,43,31
8UE,8,127,7.4567204,1.5061336,518.67377,0.39074597,0.5765334,0.7557218964285715,26,44,30
8UE,8,128,7.8910832,1.6073781,515.6336,0.35816876000000003,0.601844525,0.7524645714285714,26,44,30
8UE,8,129,7.6370792,1.049647,585.4513,0.37721906000000005,0.46241175,0.8272692500000001,27,41,32
8UE,8,130,7.1305313,1.3921295,612.4123,0.4152101525,0.548032375,0.8561560357142857,27,42,31
8UE,8,131,8.269595,1.2471818,614.3544,0.32978037499999996,0.5117954499999999,0.8582368571428571,26,42,32
8UE,8,132,8.368539,1.0289232,621.702,0.322359575,0.4572308,0.8661092857142858,26,41,33
8UE,8,133,8.234846,1.3452858,615.89514,0.33238655000000006,0.53632145,0.8598876499999999,25,43,32
8UE,8,134,7.973614,1.0646168,600.181,0.35197895,0.4661542,0.8430510714285715,26,42,32
8UE,8,135,7.9527698,1.0999357,617.759,0.3535422650000001,0.47498392500000003,0.861884642857143,26,41,33
8UE,8,136,8.040853,0.9388175,607.4851,0.346936025,0.43470437500000003,0.8508768928571429,26,41,33
8UE,8,137,7.707283,1.0003067,601.89825,0.371953775,0.45007667500000004,0.844890982142857,26,41,33
8UE,8,138,7.699005,0.99875605,632.6176,0.37257462500000005,0.44968901250000004,0.8778045714285714,26,41,33
8UE,8,139,8.066652,0.9730087,625.29504,0.34500110000000006,0.443252175,0.8699589714285714,26,41,33
8UE,8,140,8.155324,0.97384167,622.98157,0.3383507,0.44346041750000004,0.8674802535714286,26,41,33
8UE,8,141,8.144868,0.9674258,617.7721,0.33913489999999996,0.44185645,0.8618986785714287,26,41,33
8UE,8,142,8.082501,0.97879803,611.94635,0.343812425,0.4446995075,0.8556568035714287,26,41,33
8UE,8,143,8.03931,0.9465497,624.2942,0.34705175,0.436637425,0.8688866428571429,26,41,33
8UE,8,144,7.778864,0.95952314,623.33777,0.36658520000000006,0.43988078500000005,0.8678618964285714,26,41,33
8UE,8,145,7.683894,0.9515459,610.83417,0.37370795,0.437886475,0.854465182142857,27,40,33
8UE,8,146,7.165398,0.93256015,585.3626,0.41259515,0.4331400375,0.8271742142857144,27,41,32
8UE,8,147,7.247252,0.9118886,602.5575,0.40645610000000004,0.42797215,0.8455973214285715,27,40,33
8UE,8,148,7.120875,0.92833143,604.2968,0.415934375,0.4320828575,0.8474608571428572,27,41,32
8UE,8,149,6.96475,0.9348288,625.7102,0.42764375,0.4337072,0.8704037857142857,27,40,33
8UE,8,150,6.7906256,0.94772756,634.0775,0.44070308,0.43693189,0.87936875,27,41,32
8UE,8,151,6.344036,0.9462285,620.7458,0.47419730000000004,0.436557125,0.8650847857142858,28,40,32
8UE,8,152,6.02685,0.9472571,615.2334,0.4979862500000001,0.43681427500000003,0.8591786428571428,28,40,32
8UE,8,153,5.807596,0.994026,615.34717,0.5144302999999999,0.4485065,0.8593005392857143,28,40,32
8UE,8,154,6.022486,0.9517027,637.65295,0.49831355,0.437925675,0.8831995892857143,28,40,32
8UE,8,155,5.911772,0.95042676,630.1701,0.5066171,0.43760669,0.8751822499999999,28,40,32
8UE,8,156,5.3981447,0.94666415,631.0746,0.5451391475,0.4366660375,0.8761513571428572,29,39,32
8UE,8,157,5.158033,0.931951,627.76483,0.563147525,0.43298775,0.8726051749999999,29,39,32
8UE,8,158,4.4839363,0.9445433,599.2136,0.6137047775,0.436135825,0.8420145714285714,29,40,31
8UE,8,159,5.1419263,0.9487021,576.72144,0.5643555275000001,0.437175525,0.8179158285714285,29,40,31
8UE,8,160,4.446727,0.9610386,582.6826,0.616495475,0.44025965,0.8243027857142857,30,39,31
8UE,8,161,4.7011895,0.9426603,533.9,0.5974107875,0.435665075,0.7720357142857142,30,39,31
